Specimen properties : Specimen label,"sample1"
Specimen properties : Diameter,"0.39900",mm
Specimen properties : Length,"14.33000",mm
Test : Rate 1,"5.00000",mm/min
Test : Start of hold value,"0.05000",mm/mm
Test : Delta,"180.00000",s

Extension,Load,Tensile stress,Time,PIP count,Tenacity,Tensile extension,Tensile strain (Extension)
(mm),(N),(MPa),(s),,(N/tex),(mm),(mm/mm)
"0.71646","1.59452","12.75250","62.69600","0.00000","1.59452","0.71646","0.05000"
"0.71646","1.59260","12.73708","62.79600","0.00000","1.59260","0.71646","0.05000"
"0.71646","1.59522","12.75804","62.89600","0.00000","1.59522","0.71646","0.05000"
"0.71646","1.59874","12.78619","62.99600","0.00000","1.59874","0.71646","0.05000"
"0.71646","1.59212","12.73330","63.09600","0.00000","1.59212","0.71646","0.05000"
"0.71646","1.59245","12.73594","63.19600","0.00000","1.59245","0.71646","0.05000"
"0.71646","1.60659","12.84904","63.29600","0.00000","1.60659","0.71646","0.05000"
"0.71646","1.59747","12.77607","63.39600","0.00000","1.59747","0.71646","0.05000"
"0.71646","1.59542","12.75970","63.49600","0.00000","1.59542","0.71646","0.05000"
"0.71646","1.59049","12.72027","63.59600","0.00000","1.59049","0.71646","0.05000"
"0.71646","1.59575","12.76232","63.69600","0.00000","1.59575","0.71646","0.05000"
"0.71646","1.59384","12.74703","63.79600","0.00000","1.59384","0.71646","0.05000"
"0.71646","1.59609","12.76505","63.89600","0.00000","1.59609","0.71646","0.05000"
"0.71646","1.59208","12.73294","63.99600","0.00000","1.59208","0.71646","0.05000"
"0.71646","1.59208","12.73297","64.09600","0.00000","1.59208","0.71646","0.05000"
"0.71646","1.59722","12.77403","64.19600","0.00000","1.59722","0.71646","0.05000"
"0.71646","1.59696","12.77197","64.29600","0.00000","1.59696","0.71646","0.05000"
"0.71646","1.59248","12.73616","64.39600","0.00000","1.59248","0.71646","0.05000"
"0.71646","1.58934","12.71102","64.49600","0.00000","1.58934","0.71646","0.05000"
"0.71646","1.58621","12.68598","64.59600","0.00000","1.58621","0.71646","0.05000"
"0.71646","1.59461","12.75319","64.69600","0.00000","1.59461","0.71646","0.05000"
"0.71646","1.58870","12.70593","64.79600","0.00000","1.58870","0.71646","0.05000"
"0.71646","1.58650","12.68835","64.89600","0.00000","1.58650","0.71646","0.05000"
"0.71646","1.59118","12.72579","64.99600","0.00000","1.59118","0.71646","0.05000"
"0.71646","1.59396","12.74797","65.09600","0.00000","1.59396","0.71646","0.05000"
"0.71646","1.59206","12.73282","65.19600","0.00000","1.59206","0.71646","0.05000"
"0.71646","1.58611","12.68521","65.29600","0.00000","1.58611","0.71646","0.05000"
"0.71646","1.57911","12.62926","65.39600","0.00000","1.57911","0.71646","0.05000"
"0.71646","1.58701","12.69241","65.49600","0.00000","1.58701","0.71646","0.05000"
"0.71646","1.58357","12.66487","65.59600","0.00000","1.58357","0.71646","0.05000"
"0.71646","1.59358","12.74497","65.69600","0.00000","1.59358","0.71646","0.05000"
"0.71646","1.58535","12.67912","65.79600","0.00000","1.58535","0.71646","0.05000"
"0.71646","1.58626","12.68638","65.89600","0.00000","1.58626","0.71646","0.05000"
"0.71646","1.58119","12.64589","65.99600","0.00000","1.58119","0.71646","0.05000"
"0.71646","1.58119","12.64587","66.09600","0.00000","1.58119","0.71646","0.05000"
"0.71646","1.58780","12.69871","66.19600","0.00000","1.58780","0.71646","0.05000"
"0.71646","1.58232","12.65487","66.29600","0.00000","1.58232","0.71646","0.05000"
"0.71646","1.58648","12.68813","66.39600","0.00000","1.58648","0.71646","0.05000"
"0.71646","1.58525","12.67837","66.49600","0.00000","1.58525","0.71646","0.05000"
"0.71646","1.58493","12.67575","66.59600","0.00000","1.58493","0.71646","0.05000"
"0.71646","1.58409","12.66905","66.69600","0.00000","1.58409","0.71646","0.05000"
"0.71646","1.57955","12.63278","66.79600","0.00000","1.57955","0.71646","0.05000"
"0.71646","1.58269","12.65789","66.89600","0.00000","1.58269","0.71646","0.05000"
"0.71646","1.58108","12.64495","66.99600","0.00000","1.58108","0.71646","0.05000"
"0.71646","1.58633","12.68699","67.09600","0.00000","1.58633","0.71646","0.05000"
"0.71646","1.58265","12.65750","67.19600","0.00000","1.58265","0.71646","0.05000"
"0.71646","1.58721","12.69398","67.29600","0.00000","1.58721","0.71646","0.05000"
"0.71646","1.58135","12.64717","67.39600","0.00000","1.58135","0.71646","0.05000"
"0.71646","1.58295","12.65993","67.49600","0.00000","1.58295","0.71646","0.05000"
"0.71646","1.58978","12.71459","67.59600","0.00000","1.58978","0.71646","0.05000"
"0.71646","1.59036","12.71923","67.69600","0.00000","1.59036","0.71646","0.05000"
"0.71646","1.57825","12.62233","67.79600","0.00000","1.57825","0.71646","0.05000"
"0.71646","1.58646","12.68797","67.89600","0.00000","1.58646","0.71646","0.05000"
"0.71646","1.57556","12.60084","67.99600","0.00000","1.57556","0.71646","0.05000"
"0.71646","1.59167","12.72965","68.09600","0.00000","1.59167","0.71646","0.05000"
"0.71646","1.57714","12.61347","68.19600","0.00000","1.57714","0.71646","0.05000"
"0.71646","1.58156","12.64885","68.29600","0.00000","1.58156","0.71646","0.05000"
"0.71646","1.57676","12.61046","68.39600","0.00000","1.57676","0.71646","0.05000"
"0.71646","1.58493","12.67581","68.49600","0.00000","1.58493","0.71646","0.05000"
"0.71646","1.57826","12.62239","68.59600","0.00000","1.57826","0.71646","0.05000"
"0.71646","1.58266","12.65761","68.69600","0.00000","1.58266","0.71646","0.05000"
"0.71646","1.58208","12.65296","68.79600","0.00000","1.58208","0.71646","0.05000"
"0.71646","1.58033","12.63899","68.89600","0.00000","1.58033","0.71646","0.05000"
"0.71646","1.57378","12.58662","68.99600","0.00000","1.57378","0.71646","0.05000"
"0.71646","1.58221","12.65401","69.09600","0.00000","1.58221","0.71646","0.05000"
"0.71646","1.58081","12.64279","69.19600","0.00000","1.58081","0.71646","0.05000"
"0.71646","1.57415","12.58955","69.29600","0.00000","1.57415","0.71646","0.05000"
"0.71646","1.57492","12.59569","69.39600","0.00000","1.57492","0.71646","0.05000"
"0.71646","1.58212","12.65329","69.49600","0.00000","1.58212","0.71646","0.05000"
"0.71646","1.57996","12.63605","69.59600","0.00000","1.57996","0.71646","0.05000"
"0.71646","1.57358","12.58499","69.69600","0.00000","1.57358","0.71646","0.05000"
"0.71646","1.58015","12.63751","69.79600","0.00000","1.58015","0.71646","0.05000"
"0.71646","1.57356","12.58481","69.89600","0.00000","1.57356","0.71646","0.05000"
"0.71646","1.57328","12.58258","69.99600","0.00000","1.57328","0.71646","0.05000"
"0.71646","1.57260","12.57718","70.09600","0.00000","1.57260","0.71646","0.05000"
"0.71646","1.57353","12.58456","70.19600","0.00000","1.57353","0.71646","0.05000"
"0.71646","1.58127","12.64650","70.29600","0.00000","1.58127","0.71646","0.05000"
"0.71646","1.57320","12.58195","70.39600","0.00000","1.57320","0.71646","0.05000"
"0.71646","1.57002","12.55653","70.49600","0.00000","1.57002","0.71646","0.05000"
"0.71646","1.57156","12.56883","70.59600","0.00000","1.57156","0.71646","0.05000"
"0.71646","1.57397","12.58812","70.69600","0.00000","1.57397","0.71646","0.05000"
"0.71646","1.57105","12.56473","70.79600","0.00000","1.57105","0.71646","0.05000"
"0.71646","1.57012","12.55731","70.89600","0.00000","1.57012","0.71646","0.05000"
"0.71646","1.56748","12.53622","70.99600","0.00000","1.56748","0.71646","0.05000"
"0.71646","1.57072","12.56215","71.09600","0.00000","1.57072","0.71646","0.05000"
"0.71646","1.57027","12.55849","71.19600","0.00000","1.57027","0.71646","0.05000"
"0.71646","1.56574","12.52228","71.29600","0.00000","1.56574","0.71646","0.05000"
"0.71646","1.56616","12.52566","71.39600","0.00000","1.56616","0.71646","0.05000"
"0.71646","1.57063","12.56142","71.49600","0.00000","1.57063","0.71646","0.05000"
"0.71646","1.57204","12.57268","71.59600","0.00000","1.57204","0.71646","0.05000"
"0.71646","1.56915","12.54955","71.69600","0.00000","1.56915","0.71646","0.05000"
"0.71646","1.56493","12.51584","71.79600","0.00000","1.56493","0.71646","0.05000"
"0.71646","1.56371","12.50604","71.89600","0.00000","1.56371","0.71646","0.05000"
"0.71646","1.56308","12.50104","71.99600","0.00000","1.56308","0.71646","0.05000"
"0.71646","1.56290","12.49955","72.09600","0.00000","1.56290","0.71646","0.05000"
"0.71646","1.56138","12.48747","72.19600","0.00000","1.56138","0.71646","0.05000"
"0.71646","1.56200","12.49242","72.29600","0.00000","1.56200","0.71646","0.05000"
"0.71646","1.56273","12.49824","72.39600","0.00000","1.56273","0.71646","0.05000"
"0.71646","1.55999","12.47631","72.49600","0.00000","1.55999","0.71646","0.05000"
"0.71646","1.56235","12.49521","72.59600","0.00000","1.56235","0.71646","0.05000"
"0.71646","1.55800","12.46037","72.69600","0.00000","1.55800","0.71646","0.05000"
"0.71646","1.56000","12.47639","72.79600","0.00000","1.56000","0.71646","0.05000"
"0.71646","1.55476","12.43450","72.89600","0.00000","1.55476","0.71646","0.05000"
"0.71646","1.55870","12.46602","72.99600","0.00000","1.55870","0.71646","0.05000"
"0.71646","1.56426","12.51047","73.09600","0.00000","1.56426","0.71646","0.05000"
"0.71646","1.56446","12.51205","73.19600","0.00000","1.56446","0.71646","0.05000"
"0.71646","1.56016","12.47768","73.29600","0.00000","1.56016","0.71646","0.05000"
"0.71646","1.56397","12.50811","73.39600","0.00000","1.56397","0.71646","0.05000"
"0.71646","1.55661","12.44930","73.49600","0.00000","1.55661","0.71646","0.05000"
"0.71646","1.56739","12.53547","73.59600","0.00000","1.56739","0.71646","0.05000"
"0.71646","1.56407","12.50891","73.69600","0.00000","1.56407","0.71646","0.05000"
"0.71646","1.55560","12.44116","73.79600","0.00000","1.55560","0.71646","0.05000"
"0.71646","1.55639","12.44749","73.89600","0.00000","1.55639","0.71646","0.05000"
"0.71646","1.55976","12.47451","73.99600","0.00000","1.55976","0.71646","0.05000"
"0.71646","1.55367","12.42578","74.09600","0.00000","1.55367","0.71646","0.05000"
"0.71646","1.56042","12.47973","74.19600","0.00000","1.56042","0.71646","0.05000"
"0.71646","1.55494","12.43592","74.29600","0.00000","1.55494","0.71646","0.05000"
"0.71646","1.56506","12.51685","74.39600","0.00000","1.56506","0.71646","0.05000"
"0.71646","1.55723","12.45422","74.49600","0.00000","1.55723","0.71646","0.05000"
"0.71646","1.55789","12.45955","74.59600","0.00000","1.55789","0.71646","0.05000"
"0.71646","1.55245","12.41604","74.69600","0.00000","1.55245","0.71646","0.05000"
"0.71646","1.54731","12.37488","74.79600","0.00000","1.54731","0.71646","0.05000"
"0.71646","1.54895","12.38798","74.89600","0.00000","1.54895","0.71646","0.05000"
"0.71646","1.55523","12.43821","74.99600","0.00000","1.55523","0.71646","0.05000"
"0.71646","1.55718","12.45387","75.09600","0.00000","1.55718","0.71646","0.05000"
"0.71646","1.55296","12.42012","75.19600","0.00000","1.55296","0.71646","0.05000"
"0.71646","1.55572","12.44216","75.29600","0.00000","1.55572","0.71646","0.05000"
"0.71646","1.55497","12.43617","75.39600","0.00000","1.55497","0.71646","0.05000"
"0.71646","1.55622","12.44616","75.49600","0.00000","1.55622","0.71646","0.05000"
"0.71646","1.55729","12.45471","75.59600","0.00000","1.55729","0.71646","0.05000"
"0.71646","1.55469","12.43390","75.69600","0.00000","1.55469","0.71646","0.05000"
"0.71646","1.54876","12.38649","75.79600","0.00000","1.54876","0.71646","0.05000"
"0.71646","1.55324","12.42232","75.89600","0.00000","1.55324","0.71646","0.05000"
"0.71646","1.54855","12.38479","75.99600","0.00000","1.54855","0.71646","0.05000"
"0.71646","1.55944","12.47192","76.09600","0.00000","1.55944","0.71646","0.05000"
"0.71646","1.54891","12.38772","76.19600","0.00000","1.54891","0.71646","0.05000"
"0.71646","1.55215","12.41364","76.29600","0.00000","1.55215","0.71646","0.05000"
"0.71646","1.54683","12.37106","76.39600","0.00000","1.54683","0.71646","0.05000"
"0.71646","1.54745","12.37602","76.49600","0.00000","1.54745","0.71646","0.05000"
"0.71646","1.53761","12.29733","76.59600","0.00000","1.53761","0.71646","0.05000"
"0.71646","1.54916","12.38973","76.69600","0.00000","1.54916","0.71646","0.05000"
"0.71646","1.54215","12.33367","76.79600","0.00000","1.54215","0.71646","0.05000"
"0.71646","1.53372","12.26622","76.89600","0.00000","1.53372","0.71646","0.05000"
"0.71646","1.53681","12.29090","76.99600","0.00000","1.53681","0.71646","0.05000"
"0.71646","1.53553","12.28068","77.09600","0.00000","1.53553","0.71646","0.05000"
"0.71646","1.54339","12.34352","77.19600","0.00000","1.54339","0.71646","0.05000"
"0.71646","1.53561","12.28135","77.29600","0.00000","1.53561","0.71646","0.05000"
"0.71646","1.53345","12.26407","77.39600","0.00000","1.53345","0.71646","0.05000"
"0.71646","1.53623","12.28632","77.49600","0.00000","1.53623","0.71646","0.05000"
"0.71646","1.53571","12.28214","77.59600","0.00000","1.53571","0.71646","0.05000"
"0.71646","1.53612","12.28542","77.69600","0.00000","1.53612","0.71646","0.05000"
"0.71646","1.53734","12.29516","77.79600","0.00000","1.53734","0.71646","0.05000"
"0.71646","1.53947","12.31220","77.89600","0.00000","1.53947","0.71646","0.05000"
"0.71646","1.53456","12.27294","77.99600","0.00000","1.53456","0.71646","0.05000"
"0.71646","1.53839","12.30357","78.09600","0.00000","1.53839","0.71646","0.05000"
"0.71646","1.53432","12.27101","78.19600","0.00000","1.53432","0.71646","0.05000"
"0.71646","1.53255","12.25688","78.29600","0.00000","1.53255","0.71646","0.05000"
"0.71646","1.53794","12.29997","78.39600","0.00000","1.53794","0.71646","0.05000"
"0.71646","1.53722","12.29419","78.49600","0.00000","1.53722","0.71646","0.05000"
"0.71646","1.53326","12.26254","78.59600","0.00000","1.53326","0.71646","0.05000"
"0.71646","1.54444","12.35197","78.69600","0.00000","1.54444","0.71646","0.05000"
"0.71646","1.53421","12.27016","78.79600","0.00000","1.53421","0.71646","0.05000"
"0.71646","1.53845","12.30408","78.89600","0.00000","1.53845","0.71646","0.05000"
"0.71646","1.53843","12.30389","78.99600","0.00000","1.53843","0.71646","0.05000"
"0.71646","1.54076","12.32253","79.09600","0.00000","1.54076","0.71646","0.05000"
"0.71646","1.53775","12.29847","79.19600","0.00000","1.53775","0.71646","0.05000"
"0.71646","1.53013","12.23747","79.29600","0.00000","1.53013","0.71646","0.05000"
"0.71646","1.54057","12.32097","79.39600","0.00000","1.54057","0.71646","0.05000"
"0.71646","1.54357","12.34499","79.49600","0.00000","1.54357","0.71646","0.05000"
"0.71646","1.54013","12.31745","79.59600","0.00000","1.54013","0.71646","0.05000"
"0.71646","1.53628","12.28669","79.69600","0.00000","1.53628","0.71646","0.05000"
"0.71646","1.53563","12.28146","79.79600","0.00000","1.53563","0.71646","0.05000"
"0.71646","1.54018","12.31791","79.89600","0.00000","1.54018","0.71646","0.05000"
"0.71646","1.53849","12.30434","79.99600","0.00000","1.53849","0.71646","0.05000"
"0.71646","1.54351","12.34453","80.09600","0.00000","1.54351","0.71646","0.05000"
"0.71646","1.54317","12.34183","80.19600","0.00000","1.54317","0.71646","0.05000"
"0.71646","1.53864","12.30559","80.29600","0.00000","1.53864","0.71646","0.05000"
"0.71646","1.53902","12.30858","80.39600","0.00000","1.53902","0.71646","0.05000"
"0.71646","1.53125","12.24642","80.49600","0.00000","1.53125","0.71646","0.05000"
"0.71646","1.53871","12.30611","80.59600","0.00000","1.53871","0.71646","0.05000"
"0.71646","1.54171","12.33014","80.69600","0.00000","1.54171","0.71646","0.05000"
"0.71646","1.54050","12.32040","80.79600","0.00000","1.54050","0.71646","0.05000"
"0.71646","1.53808","12.30108","80.89600","0.00000","1.53808","0.71646","0.05000"
"0.71646","1.53581","12.28293","80.99600","0.00000","1.53581","0.71646","0.05000"
"0.71646","1.54485","12.35521","81.09600","0.00000","1.54485","0.71646","0.05000"
"0.71646","1.53158","12.24912","81.19600","0.00000","1.53158","0.71646","0.05000"
"0.71646","1.53535","12.27922","81.29600","0.00000","1.53535","0.71646","0.05000"
"0.71646","1.53377","12.26661","81.39600","0.00000","1.53377","0.71646","0.05000"
"0.71646","1.53287","12.25937","81.49600","0.00000","1.53287","0.71646","0.05000"
"0.71646","1.53396","12.26814","81.59600","0.00000","1.53396","0.71646","0.05000"
"0.71646","1.54044","12.31997","81.69600","0.00000","1.54044","0.71646","0.05000"
"0.71646","1.53474","12.27434","81.79600","0.00000","1.53474","0.71646","0.05000"
"0.71646","1.53849","12.30434","81.89600","0.00000","1.53849","0.71646","0.05000"
"0.71646","1.53369","12.26594","81.99600","0.00000","1.53369","0.71646","0.05000"
"0.71646","1.53087","12.24343","82.09600","0.00000","1.53087","0.71646","0.05000"
"0.71646","1.53728","12.29471","82.19600","0.00000","1.53728","0.71646","0.05000"
"0.71646","1.52950","12.23244","82.29600","0.00000","1.52950","0.71646","0.05000"
"0.71646","1.53528","12.27872","82.39600","0.00000","1.53528","0.71646","0.05000"
"0.71646","1.53455","12.27287","82.49600","0.00000","1.53455","0.71646","0.05000"
"0.71646","1.53046","12.24015","82.59600","0.00000","1.53046","0.71646","0.05000"
"0.71646","1.53818","12.30185","82.69600","0.00000","1.53818","0.71646","0.05000"
"0.71646","1.53028","12.23871","82.79600","0.00000","1.53028","0.71646","0.05000"
"0.71646","1.53696","12.29210","82.89600","0.00000","1.53696","0.71646","0.05000"
"0.71646","1.53980","12.31482","82.99600","0.00000","1.53980","0.71646","0.05000"
"0.71646","1.53901","12.30849","83.09600","0.00000","1.53901","0.71646","0.05000"
"0.71646","1.53611","12.28531","83.19600","0.00000","1.53611","0.71646","0.05000"
"0.71646","1.53819","12.30194","83.29600","0.00000","1.53819","0.71646","0.05000"
"0.71646","1.53631","12.28693","83.39600","0.00000","1.53631","0.71646","0.05000"
"0.71646","1.53277","12.25859","83.49600","0.00000","1.53277","0.71646","0.05000"
"0.71646","1.52816","12.22177","83.59600","0.00000","1.52816","0.71646","0.05000"
"0.71646","1.53203","12.25273","83.69600","0.00000","1.53203","0.71646","0.05000"
"0.71646","1.53416","12.26971","83.79600","0.00000","1.53416","0.71646","0.05000"
"0.71646","1.53090","12.24368","83.89600","0.00000","1.53090","0.71646","0.05000"
"0.71646","1.52902","12.22866","83.99600","0.00000","1.52902","0.71646","0.05000"
"0.71646","1.53515","12.27765","84.09600","0.00000","1.53515","0.71646","0.05000"
"0.71646","1.53316","12.26172","84.19600","0.00000","1.53316","0.71646","0.05000"
"0.71646","1.53164","12.24955","84.29600","0.00000","1.53164","0.71646","0.05000"
"0.71646","1.53033","12.23910","84.39600","0.00000","1.53033","0.71646","0.05000"
"0.71646","1.52883","12.22711","84.49600","0.00000","1.52883","0.71646","0.05000"
"0.71646","1.53255","12.25689","84.59600","0.00000","1.53255","0.71646","0.05000"
"0.71646","1.53581","12.28295","84.69600","0.00000","1.53581","0.71646","0.05000"
"0.71646","1.52949","12.23238","84.79600","0.00000","1.52949","0.71646","0.05000"
"0.71646","1.53448","12.27228","84.89600","0.00000","1.53448","0.71646","0.05000"
"0.71646","1.53098","12.24429","84.99600","0.00000","1.53098","0.71646","0.05000"
"0.71646","1.53092","12.24382","85.09600","0.00000","1.53092","0.71646","0.05000"
"0.71646","1.53020","12.23804","85.19600","0.00000","1.53020","0.71646","0.05000"
"0.71646","1.53083","12.24311","85.29600","0.00000","1.53083","0.71646","0.05000"
"0.71646","1.53174","12.25037","85.39600","0.00000","1.53174","0.71646","0.05000"
"0.71646","1.53718","12.29387","85.49600","0.00000","1.53718","0.71646","0.05000"
"0.71646","1.53203","12.25272","85.59600","0.00000","1.53203","0.71646","0.05000"
"0.71646","1.53180","12.25088","85.69600","0.00000","1.53180","0.71646","0.05000"
"0.71646","1.52491","12.19578","85.79600","0.00000","1.52491","0.71646","0.05000"
"0.71646","1.52797","12.22025","85.89600","0.00000","1.52797","0.71646","0.05000"
"0.71646","1.53138","12.24748","85.99600","0.00000","1.53138","0.71646","0.05000"
"0.71646","1.53276","12.25852","86.09600","0.00000","1.53276","0.71646","0.05000"
"0.71646","1.53361","12.26535","86.19600","0.00000","1.53361","0.71646","0.05000"
"0.71646","1.52992","12.23585","86.29600","0.00000","1.52992","0.71646","0.05000"
"0.71646","1.53695","12.29203","86.39600","0.00000","1.53695","0.71646","0.05000"
"0.71646","1.52660","12.20931","86.49600","0.00000","1.52660","0.71646","0.05000"
"0.71646","1.52631","12.20692","86.59600","0.00000","1.52631","0.71646","0.05000"
"0.71646","1.52374","12.18636","86.69600","0.00000","1.52374","0.71646","0.05000"
"0.71646","1.53215","12.25362","86.79600","0.00000","1.53215","0.71646","0.05000"
"0.71646","1.53239","12.25557","86.89600","0.00000","1.53239","0.71646","0.05000"
"0.71646","1.53410","12.26929","86.99600","0.00000","1.53410","0.71646","0.05000"
"0.71646","1.52758","12.21710","87.09600","0.00000","1.52758","0.71646","0.05000"
"0.71646","1.52997","12.23621","87.19600","0.00000","1.52997","0.71646","0.05000"
"0.71646","1.52815","12.22163","87.29600","0.00000","1.52815","0.71646","0.05000"
"0.71646","1.52727","12.21464","87.39600","0.00000","1.52727","0.71646","0.05000"
"0.71646","1.53297","12.26023","87.49600","0.00000","1.53297","0.71646","0.05000"
"0.71646","1.53097","12.24423","87.59600","0.00000","1.53097","0.71646","0.05000"
"0.71646","1.53052","12.24060","87.69600","0.00000","1.53052","0.71646","0.05000"
"0.71646","1.52663","12.20947","87.79600","0.00000","1.52663","0.71646","0.05000"
"0.71646","1.52380","12.18690","87.89600","0.00000","1.52380","0.71646","0.05000"
"0.71646","1.53398","12.26832","87.99600","0.00000","1.53398","0.71646","0.05000"
"0.71646","1.52910","12.22925","88.09600","0.00000","1.52910","0.71646","0.05000"
"0.71646","1.53592","12.28381","88.19600","0.00000","1.53592","0.71646","0.05000"
"0.71646","1.52920","12.23008","88.29600","0.00000","1.52920","0.71646","0.05000"
"0.71646","1.53084","12.24317","88.39600","0.00000","1.53084","0.71646","0.05000"
"0.71646","1.52678","12.21072","88.49600","0.00000","1.52678","0.71646","0.05000"
"0.71646","1.52439","12.19160","88.59600","0.00000","1.52439","0.71646","0.05000"
"0.71646","1.53390","12.26766","88.69600","0.00000","1.53390","0.71646","0.05000"
"0.71646","1.52765","12.21766","88.79600","0.00000","1.52765","0.71646","0.05000"
"0.71646","1.52890","12.22766","88.89600","0.00000","1.52890","0.71646","0.05000"
"0.71646","1.52219","12.17397","88.99600","0.00000","1.52219","0.71646","0.05000"
"0.71646","1.52443","12.19192","89.09600","0.00000","1.52443","0.71646","0.05000"
"0.71646","1.52884","12.22720","89.19600","0.00000","1.52884","0.71646","0.05000"
"0.71646","1.52174","12.17039","89.29600","0.00000","1.52174","0.71646","0.05000"
"0.71646","1.52672","12.21024","89.39600","0.00000","1.52672","0.71646","0.05000"
"0.71646","1.52443","12.19193","89.49600","0.00000","1.52443","0.71646","0.05000"
"0.71646","1.52747","12.21622","89.59600","0.00000","1.52747","0.71646","0.05000"
"0.71646","1.51986","12.15535","89.69600","0.00000","1.51986","0.71646","0.05000"
"0.71646","1.52810","12.22126","89.79600","0.00000","1.52810","0.71646","0.05000"
"0.71646","1.52139","12.16761","89.89600","0.00000","1.52139","0.71646","0.05000"
"0.71646","1.52763","12.21752","89.99600","0.00000","1.52763","0.71646","0.05000"
"0.71646","1.51971","12.15415","90.09600","0.00000","1.51971","0.71646","0.05000"
"0.71646","1.51917","12.14984","90.19600","0.00000","1.51917","0.71646","0.05000"
"0.71646","1.51350","12.10448","90.29600","0.00000","1.51350","0.71646","0.05000"
"0.71646","1.52285","12.17930","90.39600","0.00000","1.52285","0.71646","0.05000"
"0.71646","1.52085","12.16332","90.49600","0.00000","1.52085","0.71646","0.05000"
"0.71646","1.51243","12.09594","90.59600","0.00000","1.51243","0.71646","0.05000"
"0.71646","1.50547","12.04024","90.69600","0.00000","1.50547","0.71646","0.05000"
"0.71646","1.51671","12.13015","90.79600","0.00000","1.51671","0.71646","0.05000"
"0.71646","1.51453","12.11270","90.89600","0.00000","1.51453","0.71646","0.05000"
"0.71646","1.51569","12.12198","90.99600","0.00000","1.51569","0.71646","0.05000"
"0.71646","1.52000","12.15647","91.09600","0.00000","1.52000","0.71646","0.05000"
"0.71646","1.50775","12.05850","91.19600","0.00000","1.50775","0.71646","0.05000"
"0.71646","1.51853","12.14471","91.29600","0.00000","1.51853","0.71646","0.05000"
"0.71646","1.52459","12.19323","91.39600","0.00000","1.52459","0.71646","0.05000"
"0.71646","1.51529","12.11884","91.49600","0.00000","1.51529","0.71646","0.05000"
"0.71646","1.52555","12.20086","91.59600","0.00000","1.52555","0.71646","0.05000"
"0.71646","1.52196","12.17213","91.69600","0.00000","1.52196","0.71646","0.05000"
"0.71646","1.51350","12.10451","91.79600","0.00000","1.51350","0.71646","0.05000"
"0.71646","1.51883","12.14713","91.89600","0.00000","1.51883","0.71646","0.05000"
"0.71646","1.51570","12.12209","91.99600","0.00000","1.51570","0.71646","0.05000"
"0.71646","1.51647","12.12827","92.09600","0.00000","1.51647","0.71646","0.05000"
"0.71646","1.51569","12.12203","92.19600","0.00000","1.51569","0.71646","0.05000"
"0.71646","1.51837","12.14341","92.29600","0.00000","1.51837","0.71646","0.05000"
"0.71646","1.51666","12.12977","92.39600","0.00000","1.51666","0.71646","0.05000"
"0.71646","1.51724","12.13440","92.49600","0.00000","1.51724","0.71646","0.05000"
"0.71646","1.52060","12.16127","92.59600","0.00000","1.52060","0.71646","0.05000"
"0.71646","1.52727","12.21461","92.69600","0.00000","1.52727","0.71646","0.05000"
"0.71646","1.52240","12.17564","92.79600","0.00000","1.52240","0.71646","0.05000"
"0.71646","1.51711","12.13333","92.89600","0.00000","1.51711","0.71646","0.05000"
"0.71646","1.51510","12.11728","92.99600","0.00000","1.51510","0.71646","0.05000"
"0.71646","1.52713","12.21347","93.09600","0.00000","1.52713","0.71646","0.05000"
"0.71646","1.51423","12.11036","93.19600","0.00000","1.51423","0.71646","0.05000"
"0.71646","1.50975","12.07450","93.29600","0.00000","1.50975","0.71646","0.05000"
"0.71646","1.52003","12.15675","93.39600","0.00000","1.52003","0.71646","0.05000"
"0.71646","1.51422","12.11028","93.49600","0.00000","1.51422","0.71646","0.05000"
"0.71646","1.51922","12.15025","93.59600","0.00000","1.51922","0.71646","0.05000"
"0.71646","1.51298","12.10037","93.69600","0.00000","1.51298","0.71646","0.05000"
"0.71646","1.51138","12.08754","93.79600","0.00000","1.51138","0.71646","0.05000"
"0.71646","1.51819","12.14198","93.89600","0.00000","1.51819","0.71646","0.05000"
"0.71646","1.51592","12.12383","93.99600","0.00000","1.51592","0.71646","0.05000"
"0.71646","1.50917","12.06986","94.09600","0.00000","1.50917","0.71646","0.05000"
"0.71646","1.50763","12.05758","94.19600","0.00000","1.50763","0.71646","0.05000"
"0.71646","1.51807","12.14102","94.29600","0.00000","1.51807","0.71646","0.05000"
"0.71646","1.51033","12.07911","94.39600","0.00000","1.51033","0.71646","0.05000"
"0.71646","1.50959","12.07326","94.49600","0.00000","1.50959","0.71646","0.05000"
"0.71646","1.51123","12.08636","94.59600","0.00000","1.51123","0.71646","0.05000"
"0.71646","1.51211","12.09335","94.69600","0.00000","1.51211","0.71646","0.05000"
"0.71646","1.50951","12.07255","94.79600","0.00000","1.50951","0.71646","0.05000"
"0.71646","1.51012","12.07750","94.89600","0.00000","1.51012","0.71646","0.05000"
"0.71646","1.51274","12.09845","94.99600","0.00000","1.51274","0.71646","0.05000"
"0.71646","1.50850","12.06448","95.09600","0.00000","1.50850","0.71646","0.05000"
"0.71646","1.50573","12.04235","95.19600","0.00000","1.50573","0.71646","0.05000"
"0.71646","1.51131","12.08701","95.29600","0.00000","1.51131","0.71646","0.05000"
"0.71646","1.49918","11.99000","95.39600","0.00000","1.49918","0.71646","0.05000"
