Specimen properties : Specimen label,"sample2"
Specimen properties : Diameter,"0.34300",mm
Specimen properties : Length,"13.08000",mm
Test : Rate 1,"5.00000",mm/min
Test : Start of hold value,"0.05000",mm/mm
Test : Delta,"180.00000",s

Extension,Load,Tensile stress,Time,PIP count,Tenacity,Tensile extension,Tensile strain (Extension)
"0.65417","0.98313","10.63975","32.25200","0.00000","0.98313","0.65417","0.05001"
"0.65417","0.97869","10.59174","32.35200","0.00000","0.97869","0.65417","0.05001"
"0.65417","0.98493","10.65927","32.45200","0.00000","0.98493","0.65417","0.05001"
"0.65417","0.97740","10.57778","32.55200","0.00000","0.97740","0.65417","0.05001"
"0.65417","0.98785","10.69091","32.65200","0.00000","0.98785","0.65417","0.05001"
"0.65417","0.97835","10.58805","32.75200","0.00000","0.97835","0.65417","0.05001"
"0.65417","0.97061","10.50426","32.85200","0.00000","0.97061","0.65417","0.05001"
"0.65417","0.97870","10.59186","32.95200","0.00000","0.97870","0.65417","0.05001"
"0.65417","0.97803","10.58454","33.05200","0.00000","0.97803","0.65417","0.05001"
"0.65417","0.97780","10.58213","33.15200","0.00000","0.97780","0.65417","0.05001"
"0.65417","0.98172","10.62455","33.25200","0.00000","0.98172","0.65417","0.05001"
"0.65417","0.97236","10.52318","33.35200","0.00000","0.97236","0.65417","0.05001"
"0.65417","0.97443","10.54566","33.45200","0.00000","0.97443","0.65417","0.05001"
"0.65417","0.97059","10.50403","33.55200","0.00000","0.97059","0.65417","0.05001"
"0.65417","0.97206","10.51996","33.65200","0.00000","0.97206","0.65417","0.05001"
"0.65417","0.97796","10.58383","33.75200","0.00000","0.97796","0.65417","0.05001"
"0.65417","0.97384","10.53921","33.85200","0.00000","0.97384","0.65417","0.05001"
"0.65417","0.97357","10.53630","33.95200","0.00000","0.97357","0.65417","0.05001"
"0.65417","0.96793","10.47532","34.05200","0.00000","0.96793","0.65417","0.05001"
"0.65417","0.97243","10.52398","34.15200","0.00000","0.97243","0.65417","0.05001"
"0.65417","0.97616","10.56434","34.25200","0.00000","0.97616","0.65417","0.05001"
"0.65417","0.97413","10.54235","34.35200","0.00000","0.97413","0.65417","0.05001"
"0.65417","0.97180","10.51720","34.45200","0.00000","0.97180","0.65417","0.05001"
"0.65417","0.97721","10.57571","34.55200","0.00000","0.97721","0.65417","0.05001"
"0.65417","0.96979","10.49541","34.65200","0.00000","0.96979","0.65417","0.05001"
"0.65417","0.97749","10.57870","34.75200","0.00000","0.97749","0.65417","0.05001"
"0.65417","0.96616","10.45618","34.85200","0.00000","0.96616","0.65417","0.05001"
"0.65417","0.97746","10.57843","34.95200","0.00000","0.97746","0.65417","0.05001"
"0.65417","0.97642","10.56712","35.05200","0.00000","0.97642","0.65417","0.05001"
"0.65417","0.97159","10.51490","35.15200","0.00000","0.97159","0.65417","0.05001"
"0.65417","0.96988","10.49639","35.25200","0.00000","0.96988","0.65417","0.05001"
"0.65417","0.97321","10.53239","35.35200","0.00000","0.97321","0.65417","0.05001"
"0.65417","0.96602","10.45463","35.45200","0.00000","0.96602","0.65417","0.05001"
"0.65417","0.96964","10.49376","35.55200","0.00000","0.96964","0.65417","0.05001"
"0.65417","0.97693","10.57271","35.65200","0.00000","0.97693","0.65417","0.05001"
"0.65417","0.96785","10.47439","35.75200","0.00000","0.96785","0.65417","0.05001"
"0.65417","0.97068","10.50502","35.85200","0.00000","0.97068","0.65417","0.05001"
"0.65417","0.97307","10.53095","35.95200","0.00000","0.97307","0.65417","0.05001"
"0.65417","0.97232","10.52282","36.05200","0.00000","0.97232","0.65417","0.05001"
"0.65417","0.96880","10.48474","36.15200","0.00000","0.96880","0.65417","0.05001"
"0.65417","0.96975","10.49502","36.25200","0.00000","0.96975","0.65417","0.05001"
"0.65417","0.97330","10.53340","36.35200","0.00000","0.97330","0.65417","0.05001"
"0.65417","0.97387","10.53961","36.45200","0.00000","0.97387","0.65417","0.05001"
"0.65417","0.97240","10.52362","36.55200","0.00000","0.97240","0.65417","0.05001"
"0.65417","0.97168","10.51585","36.65200","0.00000","0.97168","0.65417","0.05001"
"0.65417","0.96938","10.49097","36.75200","0.00000","0.96938","0.65417","0.05001"
"0.65417","0.96576","10.45179","36.85200","0.00000","0.96576","0.65417","0.05001"
"0.65417","0.96709","10.46624","36.95200","0.00000","0.96709","0.65417","0.05001"
"0.65417","0.96903","10.48715","37.05200","0.00000","0.96903","0.65417","0.05001"
"0.65417","0.97140","10.51287","37.15200","0.00000","0.97140","0.65417","0.05001"
"0.65417","0.97028","10.50069","37.25200","0.00000","0.97028","0.65417","0.05001"
"0.65417","0.97259","10.52570","37.35200","0.00000","0.97259","0.65417","0.05001"
"0.65417","0.96536","10.44744","37.45200","0.00000","0.96536","0.65417","0.05001"
"0.65417","0.96983","10.49587","37.55200","0.00000","0.96983","0.65417","0.05001"
"0.65417","0.97201","10.51942","37.65200","0.00000","0.97201","0.65417","0.05001"
"0.65417","0.96087","10.39892","37.75200","0.00000","0.96087","0.65417","0.05001"
"0.65417","0.97194","10.51866","37.85200","0.00000","0.97194","0.65417","0.05001"
"0.65417","0.96621","10.45669","37.95200","0.00000","0.96621","0.65417","0.05001"
"0.65417","0.96275","10.41925","38.05200","0.00000","0.96275","0.65417","0.05001"
"0.65417","0.97377","10.53853","38.15200","0.00000","0.97377","0.65417","0.05001"
"0.65417","0.96484","10.44190","38.25200","0.00000","0.96484","0.65417","0.05001"
"0.65417","0.96894","10.48620","38.35200","0.00000","0.96894","0.65417","0.05001"
"0.65417","0.96390","10.43168","38.45200","0.00000","0.96390","0.65417","0.05001"
"0.65417","0.96667","10.46168","38.55200","0.00000","0.96667","0.65417","0.05001"
"0.65417","0.96379","10.43048","38.65200","0.00000","0.96379","0.65417","0.05001"
"0.65417","0.95945","10.38350","38.75200","0.00000","0.95945","0.65417","0.05001"
"0.65417","0.96104","10.40069","38.85200","0.00000","0.96104","0.65417","0.05001"
"0.65417","0.97140","10.51288","38.95200","0.00000","0.97140","0.65417","0.05001"
"0.65417","0.96205","10.41168","39.05200","0.00000","0.96205","0.65417","0.05001"
"0.65417","0.96464","10.43964","39.15200","0.00000","0.96464","0.65417","0.05001"
"0.65417","0.96212","10.41239","39.25200","0.00000","0.96212","0.65417","0.05001"
"0.65417","0.96205","10.41166","39.35200","0.00000","0.96205","0.65417","0.05001"
"0.65417","0.95878","10.37623","39.45200","0.00000","0.95878","0.65417","0.05001"
"0.65417","0.96103","10.40058","39.55200","0.00000","0.96103","0.65417","0.05001"
"0.65417","0.96631","10.45778","39.65200","0.00000","0.96631","0.65417","0.05001"
"0.65417","0.95857","10.37396","39.75200","0.00000","0.95857","0.65417","0.05001"
"0.65417","0.96780","10.47386","39.85200","0.00000","0.96780","0.65417","0.05001"
"0.65417","0.96789","10.47486","39.95200","0.00000","0.96789","0.65417","0.05001"
"0.65417","0.96228","10.41410","40.05200","0.00000","0.96228","0.65417","0.05001"
"0.65417","0.96249","10.41646","40.15200","0.00000","0.96249","0.65417","0.05001"
"0.65417","0.95915","10.38026","40.25200","0.00000","0.95915","0.65417","0.05001"
"0.65417","0.96395","10.43226","40.35200","0.00000","0.96395","0.65417","0.05001"
"0.65417","0.95678","10.35466","40.45200","0.00000","0.95678","0.65417","0.05001"
"0.65417","0.96281","10.41991","40.55200","0.00000","0.96281","0.65417","0.05001"
"0.65417","0.95880","10.37643","40.65200","0.00000","0.95880","0.65417","0.05001"
"0.65417","0.96770","10.47276","40.75200","0.00000","0.96770","0.65417","0.05001"
"0.65417","0.95974","10.38665","40.85200","0.00000","0.95974","0.65417","0.05001"
"0.65417","0.95395","10.32398","40.95200","0.00000","0.95395","0.65417","0.05001"
"0.65417","0.95979","10.38723","41.05200","0.00000","0.95979","0.65417","0.05001"
"0.65417","0.96008","10.39038","41.15200","0.00000","0.96008","0.65417","0.05001"
"0.65417","0.96091","10.39926","41.25200","0.00000","0.96091","0.65417","0.05001"
"0.65417","0.95431","10.32794","41.35200","0.00000","0.95431","0.65417","0.05001"
"0.65417","0.96254","10.41692","41.45200","0.00000","0.96254","0.65417","0.05001"
"0.65417","0.96378","10.43042","41.55200","0.00000","0.96378","0.65417","0.05001"
"0.65417","0.95908","10.37956","41.65200","0.00000","0.95908","0.65417","0.05001"
"0.65417","0.95637","10.35019","41.75200","0.00000","0.95637","0.65417","0.05001"
"0.65417","0.95621","10.34849","41.85200","0.00000","0.95621","0.65417","0.05001"
"0.65417","0.96063","10.39627","41.95200","0.00000","0.96063","0.65417","0.05001"
"0.65417","0.94820","10.26180","42.05200","0.00000","0.94820","0.65417","0.05001"
"0.65417","0.95656","10.35228","42.15200","0.00000","0.95656","0.65417","0.05001"
"0.65417","0.95007","10.28203","42.25200","0.00000","0.95007","0.65417","0.05001"
"0.65417","0.94916","10.27217","42.35200","0.00000","0.94916","0.65417","0.05001"
"0.65417","0.95605","10.34667","42.45200","0.00000","0.95605","0.65417","0.05001"
"0.65417","0.95140","10.29642","42.55200","0.00000","0.95140","0.65417","0.05001"
"0.65417","0.95917","10.38045","42.65200","0.00000","0.95917","0.65417","0.05001"
"0.65417","0.95274","10.31092","42.75200","0.00000","0.95274","0.65417","0.05001"
"0.65417","0.95176","10.30028","42.85200","0.00000","0.95176","0.65417","0.05001"
"0.65417","0.94747","10.25390","42.95200","0.00000","0.94747","0.65417","0.05001"
"0.65417","0.95307","10.31442","43.05200","0.00000","0.95307","0.65417","0.05001"
"0.65417","0.95024","10.28386","43.15200","0.00000","0.95024","0.65417","0.05001"
"0.65417","0.94997","10.28094","43.25200","0.00000","0.94997","0.65417","0.05001"
"0.65417","0.95004","10.28171","43.35200","0.00000","0.95004","0.65417","0.05001"
"0.65417","0.94954","10.27630","43.45200","0.00000","0.94954","0.65417","0.05001"
"0.65417","0.95162","10.29881","43.55200","0.00000","0.95162","0.65417","0.05001"
"0.65417","0.94926","10.27322","43.65200","0.00000","0.94926","0.65417","0.05001"
"0.65417","0.94967","10.27768","43.75200","0.00000","0.94967","0.65417","0.05001"
"0.65417","0.94617","10.23983","43.85200","0.00000","0.94617","0.65417","0.05001"
"0.65417","0.95089","10.29091","43.95200","0.00000","0.95089","0.65417","0.05001"
"0.65417","0.94313","10.20688","44.05200","0.00000","0.94313","0.65417","0.05001"
"0.65417","0.94700","10.24875","44.15200","0.00000","0.94700","0.65417","0.05001"
"0.65417","0.95317","10.31559","44.25200","0.00000","0.95317","0.65417","0.05001"
"0.65417","0.94966","10.27759","44.35200","0.00000","0.94966","0.65417","0.05001"
"0.65417","0.95114","10.29355","44.45200","0.00000","0.95114","0.65417","0.05001"
"0.65417","0.93910","10.16326","44.55200","0.00000","0.93910","0.65417","0.05001"
"0.65417","0.94926","10.27323","44.65200","0.00000","0.94926","0.65417","0.05001"
"0.65417","0.94895","10.26985","44.75200","0.00000","0.94895","0.65417","0.05001"
"0.65417","0.95127","10.29495","44.85200","0.00000","0.95127","0.65417","0.05001"
"0.65417","0.94704","10.24923","44.95200","0.00000","0.94704","0.65417","0.05001"
"0.65417","0.95003","10.28157","45.05200","0.00000","0.95003","0.65417","0.05001"
"0.65417","0.94523","10.22961","45.15200","0.00000","0.94523","0.65417","0.05001"
"0.65417","0.95364","10.32068","45.25200","0.00000","0.95364","0.65417","0.05001"
"0.65417","0.95042","10.28576","45.35200","0.00000","0.95042","0.65417","0.05001"
"0.65417","0.94987","10.27980","45.45200","0.00000","0.94987","0.65417","0.05001"
"0.65417","0.94785","10.25798","45.55200","0.00000","0.94785","0.65417","0.05001"
"0.65417","0.93711","10.14174","45.65200","0.00000","0.93711","0.65417","0.05001"
"0.65417","0.94448","10.22149","45.75200","0.00000","0.94448","0.65417","0.05001"
"0.65417","0.93952","10.16780","45.85200","0.00000","0.93952","0.65417","0.05001"
"0.65417","0.94295","10.20496","45.95200","0.00000","0.94295","0.65417","0.05001"
"0.65417","0.94812","10.26089","46.05200","0.00000","0.94812","0.65417","0.05001"
"0.65417","0.94556","10.23314","46.15200","0.00000","0.94556","0.65417","0.05001"
"0.65417","0.94357","10.21164","46.25200","0.00000","0.94357","0.65417","0.05001"
"0.65417","0.94739","10.25298","46.35200","0.00000","0.94739","0.65417","0.05001"
"0.65417","0.94714","10.25030","46.45200","0.00000","0.94714","0.65417","0.05001"
"0.65417","0.94935","10.27422","46.55200","0.00000","0.94935","0.65417","0.05001"
"0.65417","0.94591","10.23696","46.65200","0.00000","0.94591","0.65417","0.05001"
"0.65417","0.94430","10.21959","46.75200","0.00000","0.94430","0.65417","0.05001"
"0.65417","0.94821","10.26191","46.85200","0.00000","0.94821","0.65417","0.05001"
"0.65417","0.94682","10.24682","46.95200","0.00000","0.94682","0.65417","0.05001"
"0.65417","0.94653","10.24369","47.05200","0.00000","0.94653","0.65417","0.05001"
"0.65417","0.94377","10.21381","47.15200","0.00000","0.94377","0.65417","0.05001"
"0.65417","0.95163","10.29893","47.25200","0.00000","0.95163","0.65417","0.05001"
"0.65417","0.94407","10.21711","47.35200","0.00000","0.94407","0.65417","0.05001"
"0.65417","0.95145","10.29694","47.45200","0.00000","0.95145","0.65417","0.05001"
"0.65417","0.94161","10.19039","47.55200","0.00000","0.94161","0.65417","0.05001"
"0.65417","0.93821","10.15364","47.65200","0.00000","0.93821","0.65417","0.05001"
"0.65417","0.94522","10.22956","47.75200","0.00000","0.94522","0.65417","0.05001"
"0.65417","0.93367","10.10452","47.85200","0.00000","0.93367","0.65417","0.05001"
"0.65417","0.94246","10.19961","47.95200","0.00000","0.94246","0.65417","0.05001"
"0.65417","0.94089","10.18264","48.05200","0.00000","0.94089","0.65417","0.05001"
"0.65417","0.93956","10.16822","48.15200","0.00000","0.93956","0.65417","0.05001"
"0.65417","0.94176","10.19205","48.25200","0.00000","0.94176","0.65417","0.05001"
"0.65417","0.94168","10.19124","48.35200","0.00000","0.94168","0.65417","0.05001"
"0.65417","0.94636","10.24188","48.45200","0.00000","0.94636","0.65417","0.05001"
"0.65417","0.94005","10.17358","48.55200","0.00000","0.94005","0.65417","0.05001"
"0.65417","0.94204","10.19512","48.65200","0.00000","0.94204","0.65417","0.05001"
"0.65417","0.94124","10.18642","48.75200","0.00000","0.94124","0.65417","0.05001"
"0.65417","0.93900","10.16225","48.85200","0.00000","0.93900","0.65417","0.05001"
"0.65417","0.94067","10.18031","48.95200","0.00000","0.94067","0.65417","0.05001"
"0.65417","0.94343","10.21016","49.05200","0.00000","0.94343","0.65417","0.05001"
"0.65417","0.94133","10.18744","49.15200","0.00000","0.94133","0.65417","0.05001"
"0.65417","0.94937","10.27444","49.25200","0.00000","0.94937","0.65417","0.05001"
"0.65417","0.94485","10.22552","49.35200","0.00000","0.94485","0.65417","0.05001"
"0.65417","0.93359","10.10369","49.45200","0.00000","0.93359","0.65417","0.05001"
"0.65417","0.94243","10.19934","49.55200","0.00000","0.94243","0.65417","0.05001"
"0.65417","0.94512","10.22842","49.65200","0.00000","0.94512","0.65417","0.05001"
"0.65417","0.94050","10.17845","49.75200","0.00000","0.94050","0.65417","0.05001"
"0.65417","0.94421","10.21861","49.85200","0.00000","0.94421","0.65417","0.05001"
"0.65417","0.93885","10.16056","49.95200","0.00000","0.93885","0.65417","0.05001"
"0.65417","0.94388","10.21499","50.05200","0.00000","0.94388","0.65417","0.05001"
"0.65417","0.93340","10.10154","50.15200","0.00000","0.93340","0.65417","0.05001"
"0.65417","0.93793","10.15064","50.25200","0.00000","0.93793","0.65417","0.05001"
"0.65417","0.94134","10.18749","50.35200","0.00000","0.94134","0.65417","0.05001"
"0.65417","0.94062","10.17972","50.45200","0.00000","0.94062","0.65417","0.05001"
"0.65417","0.94368","10.21286","50.55200","0.00000","0.94368","0.65417","0.05001"
"0.65417","0.93620","10.13185","50.65200","0.00000","0.93620","0.65417","0.05001"
"0.65417","0.93996","10.17257","50.75200","0.00000","0.93996","0.65417","0.05001"
"0.65417","0.94566","10.23423","50.85200","0.00000","0.94566","0.65417","0.05001"
"0.65417","0.93658","10.13604","50.95200","0.00000","0.93658","0.65417","0.05001"
"0.65417","0.93739","10.14481","51.05200","0.00000","0.93739","0.65417","0.05001"
"0.65417","0.93920","10.16432","51.15200","0.00000","0.93920","0.65417","0.05001"
"0.65417","0.93376","10.10544","51.25200","0.00000","0.93376","0.65417","0.05001"
"0.65417","0.94322","10.20788","51.35200","0.00000","0.94322","0.65417","0.05001"
"0.65417","0.93525","10.12166","51.45200","0.00000","0.93525","0.65417","0.05001"
"0.65417","0.93560","10.12539","51.55200","0.00000","0.93560","0.65417","0.05001"
"0.65417","0.93613","10.13115","51.65200","0.00000","0.93613","0.65417","0.05001"
"0.65417","0.92504","10.01109","51.75200","0.00000","0.92504","0.65417","0.05001"
"0.65417","0.93917","10.16403","51.85200","0.00000","0.93917","0.65417","0.05001"
"0.65417","0.93558","10.12515","51.95200","0.00000","0.93558","0.65417","0.05001"
"0.65417","0.93013","10.06616","52.05200","0.00000","0.93013","0.65417","0.05001"
"0.65417","0.93020","10.06691","52.15200","0.00000","0.93020","0.65417","0.05001"
"0.65417","0.93375","10.10543","52.25200","0.00000","0.93375","0.65417","0.05001"
"0.65417","0.93781","10.14933","52.35200","0.00000","0.93781","0.65417","0.05001"
"0.65417","0.93544","10.12366","52.45200","0.00000","0.93544","0.65417","0.05001"
"0.65417","0.93328","10.10032","52.55200","0.00000","0.93328","0.65417","0.05001"
"0.65417","0.92689","10.03114","52.65200","0.00000","0.92689","0.65417","0.05001"
"0.65417","0.93603","10.13009","52.75200","0.00000","0.93603","0.65417","0.05001"
"0.65417","0.93400","10.10804","52.85200","0.00000","0.93400","0.65417","0.05001"
"0.65417","0.92700","10.03235","52.95200","0.00000","0.92700","0.65417","0.05001"
"0.65417","0.93609","10.13067","53.05200","0.00000","0.93609","0.65417","0.05001"
"0.65417","0.93597","10.12942","53.15200","0.00000","0.93597","0.65417","0.05001"
"0.65417","0.93156","10.08170","53.25200","0.00000","0.93156","0.65417","0.05001"
"0.65417","0.93542","10.12344","53.35200","0.00000","0.93542","0.65417","0.05001"
"0.65417","0.92939","10.05821","53.45200","0.00000","0.92939","0.65417","0.05001"
"0.65417","0.93393","10.10730","53.55200","0.00000","0.93393","0.65417","0.05001"
"0.65417","0.93088","10.07427","53.65200","0.00000","0.93088","0.65417","0.05001"
"0.65417","0.93285","10.09559","53.75200","0.00000","0.93285","0.65417","0.05001"
"0.65417","0.93148","10.08083","53.85200","0.00000","0.93148","0.65417","0.05001"
"0.65417","0.92858","10.04938","53.95200","0.00000","0.92858","0.65417","0.05001"
"0.65417","0.93153","10.08135","54.05200","0.00000","0.93153","0.65417","0.05001"
"0.65417","0.93572","10.12665","54.15200","0.00000","0.93572","0.65417","0.05001"
"0.65417","0.92938","10.05814","54.25200","0.00000","0.92938","0.65417","0.05001"
"0.65417","0.92673","10.02940","54.35200","0.00000","0.92673","0.65417","0.05001"
"0.65417","0.92900","10.05392","54.45200","0.00000","0.92900","0.65417","0.05001"
"0.65417","0.92645","10.02638","54.55200","0.00000","0.92645","0.65417","0.05001"
"0.65417","0.92844","10.04791","54.65200","0.00000","0.92844","0.65417","0.05001"
"0.65417","0.93137","10.07967","54.75200","0.00000","0.93137","0.65417","0.05001"
"0.65417","0.92835","10.04697","54.85200","0.00000","0.92835","0.65417","0.05001"
"0.65417","0.92612","10.02278","54.95200","0.00000","0.92612","0.65417","0.05001"
"0.65417","0.93324","10.09984","55.05200","0.00000","0.93324","0.65417","0.05001"
"0.65417","0.93121","10.07793","55.15200","0.00000","0.93121","0.65417","0.05001"
"0.65417","0.92586","10.01995","55.25200","0.00000","0.92586","0.65417","0.05001"
"0.65417","0.93918","10.16415","55.35200","0.00000","0.93918","0.65417","0.05001"
"0.65417","0.92958","10.06024","55.45200","0.00000","0.92958","0.65417","0.05001"
"0.65417","0.92663","10.02831","55.55200","0.00000","0.92663","0.65417","0.05001"
"0.65417","0.92346","9.99406","55.65200","0.00000","0.92346","0.65417","0.05001"
"0.65417","0.92915","10.05559","55.75200","0.00000","0.92915","0.65417","0.05001"
"0.65417","0.93568","10.12629","55.85200","0.00000","0.93568","0.65417","0.05001"
"0.65417","0.92780","10.04094","55.95200","0.00000","0.92780","0.65417","0.05001"
"0.65417","0.93434","10.11175","56.05200","0.00000","0.93434","0.65417","0.05001"
"0.65417","0.92775","10.04044","56.15200","0.00000","0.92775","0.65417","0.05001"
"0.65417","0.93246","10.09142","56.25200","0.00000","0.93246","0.65417","0.05001"
"0.65417","0.92810","10.04418","56.35200","0.00000","0.92810","0.65417","0.05001"
"0.65417","0.92995","10.06429","56.45200","0.00000","0.92995","0.65417","0.05001"
"0.65417","0.92815","10.04477","56.55200","0.00000","0.92815","0.65417","0.05001"
"0.65417","0.92476","10.00811","56.65200","0.00000","0.92476","0.65417","0.05001"
"0.65417","0.92280","9.98685","56.75200","0.00000","0.92280","0.65417","0.05001"
"0.65417","0.92683","10.03043","56.85200","0.00000","0.92683","0.65417","0.05001"
"0.65417","0.92774","10.04032","56.95200","0.00000","0.92774","0.65417","0.05001"
"0.65417","0.93058","10.07108","57.05200","0.00000","0.93058","0.65417","0.05001"
"0.65417","0.92998","10.06458","57.15200","0.00000","0.92998","0.65417","0.05001"
"0.65417","0.93226","10.08924","57.25200","0.00000","0.93226","0.65417","0.05001"
"0.65417","0.92831","10.04650","57.35200","0.00000","0.92831","0.65417","0.05001"
"0.65417","0.92515","10.01233","57.45200","0.00000","0.92515","0.65417","0.05001"
"0.65417","0.92259","9.98461","57.55200","0.00000","0.92259","0.65417","0.05001"
"0.65417","0.93567","10.12618","57.65200","0.00000","0.93567","0.65417","0.05001"
"0.65417","0.93211","10.08760","57.75200","0.00000","0.93211","0.65417","0.05001"
"0.65417","0.92165","9.97447","57.85200","0.00000","0.92165","0.65417","0.05001"
"0.65417","0.92155","9.97337","57.95200","0.00000","0.92155","0.65417","0.05001"
"0.65417","0.92570","10.01826","58.05200","0.00000","0.92570","0.65417","0.05001"
"0.65417","0.92507","10.01144","58.15200","0.00000","0.92507","0.65417","0.05001"
"0.65417","0.92934","10.05762","58.25200","0.00000","0.92934","0.65417","0.05001"
"0.65417","0.93224","10.08908","58.35200","0.00000","0.93224","0.65417","0.05001"
"0.65417","0.92507","10.01139","58.45200","0.00000","0.92507","0.65417","0.05001"
"0.65417","0.92939","10.05819","58.55200","0.00000","0.92939","0.65417","0.05001"
"0.65417","0.92393","9.99915","58.65200","0.00000","0.92393","0.65417","0.05001"
"0.65417","0.92378","9.99748","58.75200","0.00000","0.92378","0.65417","0.05001"
"0.65417","0.92448","10.00506","58.85200","0.00000","0.92448","0.65417","0.05001"
"0.65417","0.92310","9.99012","58.95200","0.00000","0.92310","0.65417","0.05001"
"0.65417","0.91633","9.91684","59.05200","0.00000","0.91633","0.65417","0.05001"
"0.65417","0.92138","9.97151","59.15200","0.00000","0.92138","0.65417","0.05001"
"0.65417","0.92786","10.04159","59.25200","0.00000","0.92786","0.65417","0.05001"
"0.65417","0.92864","10.05002","59.35200","0.00000","0.92864","0.65417","0.05001"
"0.65417","0.92145","9.97223","59.45200","0.00000","0.92145","0.65417","0.05001"
"0.65417","0.92172","9.97518","59.55200","0.00000","0.92172","0.65417","0.05001"
"0.65417","0.91532","9.90596","59.65200","0.00000","0.91532","0.65417","0.05001"
"0.65417","0.91965","9.95283","59.75200","0.00000","0.91965","0.65417","0.05001"
"0.65417","0.91323","9.88335","59.85200","0.00000","0.91323","0.65417","0.05001"
"0.65417","0.92151","9.97295","59.95200","0.00000","0.92151","0.65417","0.05001"
"0.65417","0.91870","9.94245","60.05200","0.00000","0.91870","0.65417","0.05001"
"0.65417","0.92500","10.01068","60.15200","0.00000","0.92500","0.65417","0.05001"
"0.65417","0.92220","9.98043","60.25200","0.00000","0.92220","0.65417","0.05001"
"0.65417","0.91685","9.92250","60.35200","0.00000","0.91685","0.65417","0.05001"
"0.65417","0.91836","9.93881","60.45200","0.00000","0.91836","0.65417","0.05001"
"0.65417","0.92035","9.96032","60.55200","0.00000","0.92035","0.65417","0.05001"
"0.65417","0.91452","9.89725","60.65200","0.00000","0.91452","0.65417","0.05001"
"0.65417","0.91745","9.92893","60.75200","0.00000","0.91745","0.65417","0.05001"
"0.65417","0.92066","9.96376","60.85200","0.00000","0.92066","0.65417","0.05001"
"0.65417","0.92526","10.01353","60.95200","0.00000","0.92526","0.65417","0.05001"
"0.65417","0.92184","9.97651","61.05200","0.00000","0.92184","0.65417","0.05001"
"0.65417","0.91655","9.91918","61.15200","0.00000","0.91655","0.65417","0.05001"
"0.65417","0.92361","9.99566","61.25200","0.00000","0.92361","0.65417","0.05001"
"0.65417","0.92638","10.02564","61.35200","0.00000","0.92638","0.65417","0.05001"
"0.65417","0.91979","9.95433","61.45200","0.00000","0.91979","0.65417","0.05001"
"0.65417","0.92256","9.98432","61.55200","0.00000","0.92256","0.65417","0.05001"
"0.65417","0.91829","9.93810","61.65200","0.00000","0.91829","0.65417","0.05001"
"0.65417","0.92295","9.98851","61.75200","0.00000","0.92295","0.65417","0.05001"
"0.65417","0.91263","9.87681","61.85200","0.00000","0.91263","0.65417","0.05001"
"0.65417","0.91503","9.90278","61.95200","0.00000","0.91503","0.65417","0.05001"
"0.65417","0.92051","9.96206","62.05200","0.00000","0.92051","0.65417","0.05001"
"0.65417","0.92008","9.95742","62.15200","0.00000","0.92008","0.65417","0.05001"
"0.65417","0.91836","9.93881","62.25200","0.00000","0.91836","0.65417","0.05001"
"0.65417","0.91724","9.92669","62.35200","0.00000","0.91724","0.65417","0.05001"
"0.65417","0.92414","10.00137","62.45200","0.00000","0.92414","0.65417","0.05001"
"0.65417","0.92043","9.96126","62.55200","0.00000","0.92043","0.65417","0.05001"
"0.65417","0.92422","10.00219","62.65200","0.00000","0.92422","0.65417","0.05001"
"0.65417","0.91412","9.89292","62.75200","0.00000","0.91412","0.65417","0.05001"
"0.65417","0.92149","9.97268","62.85200","0.00000","0.92149","0.65417","0.05001"
"0.65417","0.91926","9.94853","62.95200","0.00000","0.91926","0.65417","0.05001"
"0.65417","0.92113","9.96879","63.05200","0.00000","0.92113","0.65417","0.05001"
"0.65417","0.91893","9.94503","63.15200","0.00000","0.91893","0.65417","0.05001"
"0.65417","0.92160","9.97387","63.25200","0.00000","0.92160","0.65417","0.05001"
"0.65417","0.92027","9.95952","63.35200","0.00000","0.92027","0.65417","0.05001"
"0.65417","0.91705","9.92466","63.45200","0.00000","0.91705","0.65417","0.05001"
"0.65417","0.91614","9.91479","63.55200","0.00000","0.91614","0.65417","0.05001"
"0.65417","0.91701","9.92426","63.65200","0.00000","0.91701","0.65417","0.05001"
"0.65417","0.91532","9.90593","63.75200","0.00000","0.91532","0.65417","0.05001"
"0.65417","0.92537","10.01472","63.85200","0.00000","0.92537","0.65417","0.05001"
"0.65417","0.91655","9.91923","63.95200","0.00000","0.91655","0.65417","0.05001"
"0.65417","0.92202","9.97848","64.05200","0.00000","0.92202","0.65417","0.05001"
"0.65417","0.91989","9.95538","64.15200","0.00000","0.91989","0.65417","0.05001"
"0.65417","0.92354","9.99492","64.25200","0.00000","0.92354","0.65417","0.05001"
"0.65417","0.91357","9.88700","64.35200","0.00000","0.91357","0.65417","0.05001"
"0.65417","0.91834","9.93861","64.45200","0.00000","0.91834","0.65417","0.05001"
"0.65417","0.91948","9.95089","64.55200","0.00000","0.91948","0.65417","0.05001"
"0.65417","0.92481","10.00867","64.65200","0.00000","0.92481","0.65417","0.05001"
"0.65417","0.91693","9.92340","64.75200","0.00000","0.91693","0.65417","0.05001"
"0.65417","0.91481","9.90044","64.85200","0.00000","0.91481","0.65417","0.05001"
"0.65417","0.91758","9.93033","64.95200","0.00000","0.91758","0.65417","0.05001"
"0.65417","0.91862","9.94161","65.05200","0.00000","0.91862","0.65417","0.05001"
