Specimen properties : Specimen label,""
Specimen properties : Diameter,"0.37600",mm
Specimen properties : Length,"12.02000",mm
Test : Rate 1,"5.00000",mm/min
Test : Start of hold value,"0.05000",mm/mm
Test : Duration,"180.00000",s

Extension,Load,Tensile stress,Time,PIP count,Tenacity,Tensile extension,Tensile strain (Extension)
(mm),(N),(MPa),(s),,(N/tex),(mm),(mm/mm)
"0.60062","0.92853","8.36238","63.60800","0.00000","0.92853","0.60062","0.04997"
"0.60062","0.92556","8.33568","63.70800","0.00000","0.92556","0.60062","0.04997"
"0.60062","0.92160","8.29993","63.80800","0.00000","0.92160","0.60062","0.04997"
"0.60062","0.92929","8.36924","63.90800","0.00000","0.92929","0.60062","0.04997"
"0.60062","0.92834","8.36069","64.00800","0.00000","0.92834","0.60062","0.04997"
"0.60062","0.92438","8.32503","64.10800","0.00000","0.92438","0.60062","0.04997"
"0.60062","0.92969","8.37282","64.20800","0.00000","0.92969","0.60062","0.04997"
"0.60062","0.92278","8.31061","64.30800","0.00000","0.92278","0.60062","0.04997"
"0.60062","0.92612","8.34064","64.40800","0.00000","0.92612","0.60062","0.04997"
"0.60062","0.92823","8.35971","64.50800","0.00000","0.92823","0.60062","0.04997"
"0.60062","0.92012","8.28661","64.60800","0.00000","0.92012","0.60062","0.04997"
"0.60062","0.93231","8.39643","64.70800","0.00000","0.93231","0.60062","0.04997"
"0.60062","0.92849","8.36207","64.80800","0.00000","0.92849","0.60062","0.04997"
"0.60062","0.93177","8.39161","64.90800","0.00000","0.93177","0.60062","0.04997"
"0.60062","0.92718","8.35022","65.00800","0.00000","0.92718","0.60062","0.04997"
"0.60062","0.92098","8.29440","65.10800","0.00000","0.92098","0.60062","0.04997"
"0.60062","0.93000","8.37559","65.20800","0.00000","0.93000","0.60062","0.04997"
"0.60062","0.92402","8.32178","65.30800","0.00000","0.92402","0.60062","0.04997"
"0.60062","0.92719","8.35035","65.40800","0.00000","0.92719","0.60062","0.04997"
"0.60062","0.92456","8.32668","65.50800","0.00000","0.92456","0.60062","0.04997"
"0.60062","0.92842","8.36136","65.60800","0.00000","0.92842","0.60062","0.04997"
"0.60062","0.92543","8.33451","65.70800","0.00000","0.92543","0.60062","0.04997"
"0.60062","0.92857","8.36274","65.80800","0.00000","0.92857","0.60062","0.04997"
"0.60062","0.92497","8.33031","65.90800","0.00000","0.92497","0.60062","0.04997"
"0.60062","0.93020","8.37742","66.00800","0.00000","0.93020","0.60062","0.04997"
"0.60062","0.92996","8.37527","66.10800","0.00000","0.92996","0.60062","0.04997"
"0.60062","0.92206","8.30411","66.20800","0.00000","0.92206","0.60062","0.04997"
"0.60062","0.93521","8.42251","66.30800","0.00000","0.93521","0.60062","0.04997"
"0.60062","0.92921","8.36854","66.40800","0.00000","0.92921","0.60062","0.04997"
"0.60062","0.93130","8.38735","66.50800","0.00000","0.93130","0.60062","0.04997"
"0.60062","0.92597","8.33930","66.60800","0.00000","0.92597","0.60062","0.04997"
"0.60062","0.92981","8.37391","66.70800","0.00000","0.92981","0.60062","0.04997"
"0.60062","0.92935","8.36976","66.80800","0.00000","0.92935","0.60062","0.04997"
"0.60062","0.93291","8.40186","66.90800","0.00000","0.93291","0.60062","0.04997"
"0.60062","0.92524","8.33273","67.00800","0.00000","0.92524","0.60062","0.04997"
"0.60062","0.92863","8.36328","67.10800","0.00000","0.92863","0.60062","0.04997"
"0.60062","0.93249","8.39806","67.20800","0.00000","0.93249","0.60062","0.04997"
"0.60062","0.92566","8.33658","67.30800","0.00000","0.92566","0.60062","0.04997"
"0.60062","0.92282","8.31093","67.40800","0.00000","0.92282","0.60062","0.04997"
"0.60062","0.93035","8.37875","67.50800","0.00000","0.93035","0.60062","0.04997"
"0.60062","0.92591","8.33882","67.60800","0.00000","0.92591","0.60062","0.04997"
"0.60062","0.93234","8.39668","67.70800","0.00000","0.93234","0.60062","0.04997"
"0.60062","0.92516","8.33208","67.80800","0.00000","0.92516","0.60062","0.04997"
"0.60062","0.92388","8.32049","67.90800","0.00000","0.92388","0.60062","0.04997"
"0.60062","0.92372","8.31908","68.00800","0.00000","0.92372","0.60062","0.04997"
"0.60062","0.92500","8.33057","68.10800","0.00000","0.92500","0.60062","0.04997"
"0.60062","0.93120","8.38647","68.20800","0.00000","0.93120","0.60062","0.04997"
"0.60062","0.92844","8.36162","68.30800","0.00000","0.92844","0.60062","0.04997"
"0.60062","0.92377","8.31954","68.40800","0.00000","0.92377","0.60062","0.04997"
"0.60062","0.92288","8.31151","68.50800","0.00000","0.92288","0.60062","0.04997"
"0.60062","0.92445","8.32565","68.60800","0.00000","0.92445","0.60062","0.04997"
"0.60062","0.92357","8.31776","68.70800","0.00000","0.92357","0.60062","0.04997"
"0.60062","0.92146","8.29870","68.80800","0.00000","0.92146","0.60062","0.04997"
"0.60062","0.92234","8.30667","68.90800","0.00000","0.92234","0.60062","0.04997"
"0.60062","0.92867","8.36364","69.00800","0.00000","0.92867","0.60062","0.04997"
"0.60062","0.93045","8.37970","69.10800","0.00000","0.93045","0.60062","0.04997"
"0.60062","0.92516","8.33201","69.20800","0.00000","0.92516","0.60062","0.04997"
"0.60062","0.92502","8.33081","69.30800","0.00000","0.92502","0.60062","0.04997"
"0.60062","0.92477","8.32853","69.40800","0.00000","0.92477","0.60062","0.04997"
"0.60062","0.91899","8.27651","69.50800","0.00000","0.91899","0.60062","0.04997"
"0.60062","0.92010","8.28646","69.60800","0.00000","0.92010","0.60062","0.04997"
"0.60062","0.92522","8.33256","69.70800","0.00000","0.92522","0.60062","0.04997"
"0.60062","0.92070","8.29187","69.80800","0.00000","0.92070","0.60062","0.04997"
"0.60062","0.92464","8.32733","69.90800","0.00000","0.92464","0.60062","0.04997"
"0.60062","0.93566","8.42661","70.00800","0.00000","0.93566","0.60062","0.04997"
"0.60062","0.92114","8.29583","70.10800","0.00000","0.92114","0.60062","0.04997"
"0.60062","0.92869","8.36379","70.20800","0.00000","0.92869","0.60062","0.04997"
"0.60062","0.92863","8.36333","70.30800","0.00000","0.92863","0.60062","0.04997"
"0.60062","0.92209","8.30442","70.40800","0.00000","0.92209","0.60062","0.04997"
"0.60062","0.92557","8.33577","70.50800","0.00000","0.92557","0.60062","0.04997"
"0.60062","0.92493","8.32994","70.60800","0.00000","0.92493","0.60062","0.04997"
"0.60062","0.92234","8.30664","70.70800","0.00000","0.92234","0.60062","0.04997"
"0.60062","0.92848","8.36196","70.80800","0.00000","0.92848","0.60062","0.04997"
"0.60062","0.92244","8.30756","70.90800","0.00000","0.92244","0.60062","0.04997"
"0.60062","0.92399","8.32147","71.00800","0.00000","0.92399","0.60062","0.04997"
"0.60062","0.92465","8.32745","71.10800","0.00000","0.92465","0.60062","0.04997"
"0.60062","0.93156","8.38965","71.20800","0.00000","0.93156","0.60062","0.04997"
"0.60062","0.91975","8.28327","71.30800","0.00000","0.91975","0.60062","0.04997"
"0.60062","0.92562","8.33621","71.40800","0.00000","0.92562","0.60062","0.04997"
"0.60062","0.93015","8.37697","71.50800","0.00000","0.93015","0.60062","0.04997"
"0.60062","0.92057","8.29070","71.60800","0.00000","0.92057","0.60062","0.04997"
"0.60062","0.92294","8.31202","71.70800","0.00000","0.92294","0.60062","0.04997"
"0.60062","0.92197","8.30330","71.80800","0.00000","0.92197","0.60062","0.04997"
"0.60062","0.92812","8.35866","71.90800","0.00000","0.92812","0.60062","0.04997"
"0.60062","0.92635","8.34276","72.00800","0.00000","0.92635","0.60062","0.04997"
"0.60062","0.92532","8.33348","72.10800","0.00000","0.92532","0.60062","0.04997"
"0.60062","0.91904","8.27691","72.20800","0.00000","0.91904","0.60062","0.04997"
"0.60062","0.92862","8.36320","72.30800","0.00000","0.92862","0.60062","0.04997"
"0.60062","0.92321","8.31445","72.40800","0.00000","0.92321","0.60062","0.04997"
"0.60062","0.92375","8.31937","72.50800","0.00000","0.92375","0.60062","0.04997"
"0.60062","0.92217","8.30507","72.60800","0.00000","0.92217","0.60062","0.04997"
"0.60062","0.92717","8.35014","72.70800","0.00000","0.92717","0.60062","0.04997"
"0.60062","0.92272","8.31009","72.80800","0.00000","0.92272","0.60062","0.04997"
"0.60062","0.91928","8.27908","72.90800","0.00000","0.91928","0.60062","0.04997"
"0.60062","0.92898","8.36641","73.00800","0.00000","0.92898","0.60062","0.04997"
"0.60062","0.92215","8.30493","73.10800","0.00000","0.92215","0.60062","0.04997"
"0.60062","0.92761","8.35410","73.20800","0.00000","0.92761","0.60062","0.04997"
"0.60062","0.92924","8.36879","73.30800","0.00000","0.92924","0.60062","0.04997"
"0.60062","0.92492","8.32987","73.40800","0.00000","0.92492","0.60062","0.04997"
"0.60062","0.92099","8.29451","73.50800","0.00000","0.92099","0.60062","0.04997"
"0.60062","0.92746","8.35275","73.60800","0.00000","0.92746","0.60062","0.04997"
"0.60062","0.92412","8.32269","73.70800","0.00000","0.92412","0.60062","0.04997"
"0.60062","0.92808","8.35834","73.80800","0.00000","0.92808","0.60062","0.04997"
"0.60062","0.92651","8.34416","73.90800","0.00000","0.92651","0.60062","0.04997"
"0.60062","0.93016","8.37709","74.00800","0.00000","0.93016","0.60062","0.04997"
"0.60062","0.93151","8.38922","74.10800","0.00000","0.93151","0.60062","0.04997"
"0.60062","0.92490","8.32969","74.20800","0.00000","0.92490","0.60062","0.04997"
"0.60062","0.92028","8.28813","74.30800","0.00000","0.92028","0.60062","0.04997"
"0.60062","0.92783","8.35607","74.40800","0.00000","0.92783","0.60062","0.04997"
"0.60062","0.92596","8.33929","74.50800","0.00000","0.92596","0.60062","0.04997"
"0.60062","0.92198","8.30344","74.60800","0.00000","0.92198","0.60062","0.04997"
"0.60062","0.92095","8.29411","74.70800","0.00000","0.92095","0.60062","0.04997"
"0.60062","0.92473","8.32814","74.80800","0.00000","0.92473","0.60062","0.04997"
"0.60062","0.92676","8.34649","74.90800","0.00000","0.92676","0.60062","0.04997"
"0.60062","0.92973","8.37319","75.00800","0.00000","0.92973","0.60062","0.04997"
"0.60062","0.92716","8.35001","75.10800","0.00000","0.92716","0.60062","0.04997"
"0.60062","0.92517","8.33211","75.20800","0.00000","0.92517","0.60062","0.04997"
"0.60062","0.92420","8.32336","75.30800","0.00000","0.92420","0.60062","0.04997"
"0.60062","0.93118","8.38629","75.40800","0.00000","0.93118","0.60062","0.04997"
"0.60062","0.92522","8.33262","75.50800","0.00000","0.92522","0.60062","0.04997"
"0.60062","0.92554","8.33547","75.60800","0.00000","0.92554","0.60062","0.04997"
"0.60062","0.92213","8.30478","75.70800","0.00000","0.92213","0.60062","0.04997"
"0.60062","0.92192","8.30286","75.80800","0.00000","0.92192","0.60062","0.04997"
"0.60062","0.92265","8.30939","75.90800","0.00000","0.92265","0.60062","0.04997"
"0.60062","0.92329","8.31522","76.00800","0.00000","0.92329","0.60062","0.04997"
"0.60062","0.92554","8.33547","76.10800","0.00000","0.92554","0.60062","0.04997"
"0.60062","0.92356","8.31761","76.20800","0.00000","0.92356","0.60062","0.04997"
"0.60062","0.92136","8.29784","76.30800","0.00000","0.92136","0.60062","0.04997"
"0.60062","0.92638","8.34299","76.40800","0.00000","0.92638","0.60062","0.04997"
"0.60062","0.92653","8.34440","76.50800","0.00000","0.92653","0.60062","0.04997"
"0.60062","0.91801","8.26762","76.60800","0.00000","0.91801","0.60062","0.04997"
"0.60062","0.92939","8.37015","76.70800","0.00000","0.92939","0.60062","0.04997"
"0.60062","0.92387","8.32044","76.80800","0.00000","0.92387","0.60062","0.04997"
"0.60062","0.92566","8.33651","76.90800","0.00000","0.92566","0.60062","0.04997"
"0.60062","0.92242","8.30737","77.00800","0.00000","0.92242","0.60062","0.04997"
"0.60062","0.92838","8.36103","77.10800","0.00000","0.92838","0.60062","0.04997"
"0.60062","0.92415","8.32293","77.20800","0.00000","0.92415","0.60062","0.04997"
"0.60062","0.92309","8.31340","77.30800","0.00000","0.92309","0.60062","0.04997"
"0.60062","0.92521","8.33245","77.40800","0.00000","0.92521","0.60062","0.04997"
"0.60062","0.92218","8.30518","77.50800","0.00000","0.92218","0.60062","0.04997"
"0.60062","0.92936","8.36983","77.60800","0.00000","0.92936","0.60062","0.04997"
"0.60062","0.91961","8.28209","77.70800","0.00000","0.91961","0.60062","0.04997"
"0.60062","0.92791","8.35680","77.80800","0.00000","0.92791","0.60062","0.04997"
"0.60062","0.92947","8.37084","77.90800","0.00000","0.92947","0.60062","0.04997"
"0.60062","0.92343","8.31649","78.00800","0.00000","0.92343","0.60062","0.04997"
"0.60062","0.93345","8.40671","78.10800","0.00000","0.93345","0.60062","0.04997"
"0.60062","0.91916","8.27797","78.20800","0.00000","0.91916","0.60062","0.04997"
"0.60062","0.91084","8.20308","78.30800","0.00000","0.91084","0.60062","0.04997"
"0.60062","0.92427","8.32403","78.40800","0.00000","0.92427","0.60062","0.04997"
"0.60062","0.92239","8.30707","78.50800","0.00000","0.92239","0.60062","0.04997"
"0.60062","0.92927","8.36907","78.60800","0.00000","0.92927","0.60062","0.04997"
"0.60062","0.93042","8.37940","78.70800","0.00000","0.93042","0.60062","0.04997"
"0.60062","0.92015","8.28696","78.80800","0.00000","0.92015","0.60062","0.04997"
"0.60062","0.92584","8.33816","78.90800","0.00000","0.92584","0.60062","0.04997"
"0.60062","0.92226","8.30594","79.00800","0.00000","0.92226","0.60062","0.04997"
"0.60062","0.92412","8.32265","79.10800","0.00000","0.92412","0.60062","0.04997"
"0.60062","0.92491","8.32980","79.20800","0.00000","0.92491","0.60062","0.04997"
"0.60062","0.93064","8.38142","79.30800","0.00000","0.93064","0.60062","0.04997"
"0.60062","0.92484","8.32919","79.40800","0.00000","0.92484","0.60062","0.04997"
"0.60062","0.92330","8.31527","79.50800","0.00000","0.92330","0.60062","0.04997"
"0.60062","0.92910","8.36752","79.60800","0.00000","0.92910","0.60062","0.04997"
"0.60062","0.92170","8.30092","79.70800","0.00000","0.92170","0.60062","0.04997"
"0.60062","0.92757","8.35376","79.80800","0.00000","0.92757","0.60062","0.04997"
"0.60062","0.92703","8.34885","79.90800","0.00000","0.92703","0.60062","0.04997"
"0.60062","0.92919","8.36831","80.00800","0.00000","0.92919","0.60062","0.04997"
"0.60062","0.92197","8.30331","80.10800","0.00000","0.92197","0.60062","0.04997"
"0.60062","0.92282","8.31099","80.20800","0.00000","0.92282","0.60062","0.04997"
"0.60062","0.92675","8.34631","80.30800","0.00000","0.92675","0.60062","0.04997"
"0.60062","0.92107","8.29518","80.40800","0.00000","0.92107","0.60062","0.04997"
"0.60062","0.92152","8.29926","80.50800","0.00000","0.92152","0.60062","0.04997"
"0.60062","0.92230","8.30632","80.60800","0.00000","0.92230","0.60062","0.04997"
"0.60062","0.92729","8.35126","80.70800","0.00000","0.92729","0.60062","0.04997"
"0.60062","0.92826","8.35996","80.80800","0.00000","0.92826","0.60062","0.04997"
"0.60062","0.92010","8.28645","80.90800","0.00000","0.92010","0.60062","0.04997"
"0.60062","0.91785","8.26622","81.00800","0.00000","0.91785","0.60062","0.04997"
"0.60062","0.92859","8.36292","81.10800","0.00000","0.92859","0.60062","0.04997"
"0.60062","0.92411","8.32258","81.20800","0.00000","0.92411","0.60062","0.04997"
"0.60062","0.92431","8.32442","81.30800","0.00000","0.92431","0.60062","0.04997"
"0.60062","0.93315","8.40396","81.40800","0.00000","0.93315","0.60062","0.04997"
"0.60062","0.91791","8.26671","81.50800","0.00000","0.91791","0.60062","0.04997"
"0.60062","0.93246","8.39780","81.60800","0.00000","0.93246","0.60062","0.04997"
"0.60062","0.91915","8.27795","81.70800","0.00000","0.91915","0.60062","0.04997"
"0.60062","0.92625","8.34186","81.80800","0.00000","0.92625","0.60062","0.04997"
"0.60062","0.92697","8.34830","81.90800","0.00000","0.92697","0.60062","0.04997"
"0.60062","0.92808","8.35837","82.00800","0.00000","0.92808","0.60062","0.04997"
"0.60062","0.92788","8.35655","82.10800","0.00000","0.92788","0.60062","0.04997"
"0.60062","0.92475","8.32838","82.20800","0.00000","0.92475","0.60062","0.04997"
"0.60062","0.92513","8.33174","82.30800","0.00000","0.92513","0.60062","0.04997"
"0.60062","0.92464","8.32732","82.40800","0.00000","0.92464","0.60062","0.04997"
"0.60062","0.91763","8.26421","82.50800","0.00000","0.91763","0.60062","0.04997"
"0.60062","0.92382","8.31993","82.60800","0.00000","0.92382","0.60062","0.04997"
"0.60062","0.92433","8.32460","82.70800","0.00000","0.92433","0.60062","0.04997"
"0.60062","0.92466","8.32751","82.80800","0.00000","0.92466","0.60062","0.04997"
"0.60062","0.92365","8.31848","82.90800","0.00000","0.92365","0.60062","0.04997"
"0.60062","0.91671","8.25591","83.00800","0.00000","0.91671","0.60062","0.04997"
"0.60062","0.92693","8.34795","83.10800","0.00000","0.92693","0.60062","0.04997"
"0.60062","0.92607","8.34019","83.20800","0.00000","0.92607","0.60062","0.04997"
"0.60062","0.92229","8.30617","83.30800","0.00000","0.92229","0.60062","0.04997"
"0.60062","0.92875","8.36438","83.40800","0.00000","0.92875","0.60062","0.04997"
"0.60062","0.93034","8.37870","83.50800","0.00000","0.93034","0.60062","0.04997"
"0.60062","0.92596","8.33929","83.60800","0.00000","0.92596","0.60062","0.04997"
"0.60062","0.92580","8.33784","83.70800","0.00000","0.92580","0.60062","0.04997"
"0.60062","0.92774","8.35525","83.80800","0.00000","0.92774","0.60062","0.04997"
"0.60062","0.92024","8.28776","83.90800","0.00000","0.92024","0.60062","0.04997"
"0.60062","0.92867","8.36362","84.00800","0.00000","0.92867","0.60062","0.04997"
"0.60062","0.91580","8.24776","84.10800","0.00000","0.91580","0.60062","0.04997"
"0.60062","0.92533","8.33357","84.20800","0.00000","0.92533","0.60062","0.04997"
"0.60062","0.93076","8.38251","84.30800","0.00000","0.93076","0.60062","0.04997"
"0.60062","0.92086","8.29333","84.40800","0.00000","0.92086","0.60062","0.04997"
"0.60062","0.92440","8.32521","84.50800","0.00000","0.92440","0.60062","0.04997"
"0.60062","0.92728","8.35111","84.60800","0.00000","0.92728","0.60062","0.04997"
"0.60062","0.91506","8.24107","84.70800","0.00000","0.91506","0.60062","0.04997"
"0.60062","0.92215","8.30497","84.80800","0.00000","0.92215","0.60062","0.04997"
"0.60062","0.92612","8.34071","84.90800","0.00000","0.92612","0.60062","0.04997"
"0.60062","0.92811","8.35863","85.00800","0.00000","0.92811","0.60062","0.04997"
"0.60062","0.92316","8.31402","85.10800","0.00000","0.92316","0.60062","0.04997"
"0.60062","0.92870","8.36392","85.20800","0.00000","0.92870","0.60062","0.04997"
"0.60062","0.92465","8.32747","85.30800","0.00000","0.92465","0.60062","0.04997"
"0.60062","0.91924","8.27869","85.40800","0.00000","0.91924","0.60062","0.04997"
"0.60062","0.93500","8.42069","85.50800","0.00000","0.93500","0.60062","0.04997"
"0.60062","0.92690","8.34771","85.60800","0.00000","0.92690","0.60062","0.04997"
"0.60062","0.92474","8.32830","85.70800","0.00000","0.92474","0.60062","0.04997"
"0.60062","0.92159","8.29988","85.80800","0.00000","0.92159","0.60062","0.04997"
"0.60062","0.93088","8.38357","85.90800","0.00000","0.93088","0.60062","0.04997"
"0.60062","0.93352","8.40733","86.00800","0.00000","0.93352","0.60062","0.04997"
"0.60062","0.92200","8.30355","86.10800","0.00000","0.92200","0.60062","0.04997"
"0.60062","0.92786","8.35635","86.20800","0.00000","0.92786","0.60062","0.04997"
"0.60062","0.92603","8.33983","86.30800","0.00000","0.92603","0.60062","0.04997"
"0.60062","0.93210","8.39453","86.40800","0.00000","0.93210","0.60062","0.04997"
"0.60062","0.92028","8.28805","86.50800","0.00000","0.92028","0.60062","0.04997"
"0.60062","0.92312","8.31363","86.60800","0.00000","0.92312","0.60062","0.04997"
"0.60062","0.91675","8.25626","86.70800","0.00000","0.91675","0.60062","0.04997"
"0.60062","0.91839","8.27110","86.80800","0.00000","0.91839","0.60062","0.04997"
"0.60062","0.92475","8.32837","86.90800","0.00000","0.92475","0.60062","0.04997"
"0.60062","0.92914","8.36791","87.00800","0.00000","0.92914","0.60062","0.04997"
"0.60062","0.92642","8.34339","87.10800","0.00000","0.92642","0.60062","0.04997"
"0.60062","0.92347","8.31680","87.20800","0.00000","0.92347","0.60062","0.04997"
"0.60062","0.92688","8.34756","87.30800","0.00000","0.92688","0.60062","0.04997"
"0.60062","0.92276","8.31041","87.40800","0.00000","0.92276","0.60062","0.04997"
"0.60062","0.92258","8.30884","87.50800","0.00000","0.92258","0.60062","0.04997"
"0.60062","0.92581","8.33793","87.60800","0.00000","0.92581","0.60062","0.04997"
"0.60062","0.92557","8.33572","87.70800","0.00000","0.92557","0.60062","0.04997"
"0.60062","0.92234","8.30662","87.80800","0.00000","0.92234","0.60062","0.04997"
"0.60062","0.92007","8.28620","87.90800","0.00000","0.92007","0.60062","0.04997"
"0.60062","0.92764","8.35439","88.00800","0.00000","0.92764","0.60062","0.04997"
"0.60062","0.93071","8.38202","88.10800","0.00000","0.93071","0.60062","0.04997"
"0.60062","0.91469","8.23776","88.20800","0.00000","0.91469","0.60062","0.04997"
"0.60062","0.92333","8.31559","88.30800","0.00000","0.92333","0.60062","0.04997"
"0.60062","0.92677","8.34653","88.40800","0.00000","0.92677","0.60062","0.04997"
"0.60062","0.92415","8.32299","88.50800","0.00000","0.92415","0.60062","0.04997"
"0.60062","0.92833","8.36056","88.60800","0.00000","0.92833","0.60062","0.04997"
"0.60062","0.91967","8.28263","88.70800","0.00000","0.91967","0.60062","0.04997"
"0.60062","0.93223","8.39568","88.80800","0.00000","0.93223","0.60062","0.04997"
"0.60062","0.92537","8.33396","88.90800","0.00000","0.92537","0.60062","0.04997"
"0.60062","0.92422","8.32357","89.00800","0.00000","0.92422","0.60062","0.04997"
"0.60062","0.92407","8.32220","89.10800","0.00000","0.92407","0.60062","0.04997"
"0.60062","0.91844","8.27153","89.20800","0.00000","0.91844","0.60062","0.04997"
"0.60062","0.92520","8.33238","89.30800","0.00000","0.92520","0.60062","0.04997"
"0.60062","0.92184","8.30211","89.40800","0.00000","0.92184","0.60062","0.04997"
"0.60062","0.91817","8.26904","89.50800","0.00000","0.91817","0.60062","0.04997"
"0.60062","0.92322","8.31453","89.60800","0.00000","0.92322","0.60062","0.04997"
"0.60062","0.93032","8.37853","89.70800","0.00000","0.93032","0.60062","0.04997"
"0.60062","0.92467","8.32765","89.80800","0.00000","0.92467","0.60062","0.04997"
"0.60062","0.92362","8.31817","89.90800","0.00000","0.92362","0.60062","0.04997"
"0.60062","0.92643","8.34349","90.00800","0.00000","0.92643","0.60062","0.04997"
"0.60062","0.92460","8.32698","90.10800","0.00000","0.92460","0.60062","0.04997"
"0.60062","0.93250","8.39811","90.20800","0.00000","0.93250","0.60062","0.04997"
"0.60062","0.91881","8.27482","90.30800","0.00000","0.91881","0.60062","0.04997"
"0.60062","0.92570","8.33691","90.40800","0.00000","0.92570","0.60062","0.04997"
"0.60062","0.92102","8.29476","90.50800","0.00000","0.92102","0.60062","0.04997"
"0.60062","0.92176","8.30144","90.60800","0.00000","0.92176","0.60062","0.04997"
"0.60062","0.91948","8.28085","90.70800","0.00000","0.91948","0.60062","0.04997"
"0.60062","0.92215","8.30493","90.80800","0.00000","0.92215","0.60062","0.04997"
"0.60062","0.92041","8.28930","90.90800","0.00000","0.92041","0.60062","0.04997"
"0.60062","0.92795","8.35721","91.00800","0.00000","0.92795","0.60062","0.04997"
"0.60062","0.92710","8.34949","91.10800","0.00000","0.92710","0.60062","0.04997"
"0.60062","0.92338","8.31601","91.20800","0.00000","0.92338","0.60062","0.04997"
"0.60062","0.92777","8.35552","91.30800","0.00000","0.92777","0.60062","0.04997"
"0.60062","0.92264","8.30933","91.40800","0.00000","0.92264","0.60062","0.04997"
"0.60062","0.92386","8.32034","91.50800","0.00000","0.92386","0.60062","0.04997"
"0.60062","0.92253","8.30836","91.60800","0.00000","0.92253","0.60062","0.04997"
"0.60062","0.92170","8.30088","91.70800","0.00000","0.92170","0.60062","0.04997"
"0.60062","0.91867","8.27361","91.80800","0.00000","0.91867","0.60062","0.04997"
"0.60062","0.92483","8.32907","91.90800","0.00000","0.92483","0.60062","0.04997"
"0.60062","0.92526","8.33290","92.00800","0.00000","0.92526","0.60062","0.04997"
"0.60062","0.92194","8.30308","92.10800","0.00000","0.92194","0.60062","0.04997"
"0.60062","0.92672","8.34605","92.20800","0.00000","0.92672","0.60062","0.04997"
"0.60062","0.92219","8.30529","92.30800","0.00000","0.92219","0.60062","0.04997"
"0.60062","0.92748","8.35295","92.40800","0.00000","0.92748","0.60062","0.04997"
"0.60062","0.92690","8.34767","92.50800","0.00000","0.92690","0.60062","0.04997"
"0.60062","0.92497","8.33035","92.60800","0.00000","0.92497","0.60062","0.04997"
"0.60062","0.92839","8.36117","92.70800","0.00000","0.92839","0.60062","0.04997"
"0.60062","0.92469","8.32780","92.80800","0.00000","0.92469","0.60062","0.04997"
"0.60062","0.92727","8.35106","92.90800","0.00000","0.92727","0.60062","0.04997"
"0.60062","0.92644","8.34355","93.00800","0.00000","0.92644","0.60062","0.04997"
"0.60062","0.92166","8.30052","93.10800","0.00000","0.92166","0.60062","0.04997"
"0.60062","0.92714","8.34984","93.20800","0.00000","0.92714","0.60062","0.04997"
"0.60062","0.92034","8.28862","93.30800","0.00000","0.92034","0.60062","0.04997"
"0.60062","0.92416","8.32302","93.40800","0.00000","0.92416","0.60062","0.04997"
"0.60062","0.91905","8.27699","93.50800","0.00000","0.91905","0.60062","0.04997"
"0.60062","0.92806","8.35814","93.60800","0.00000","0.92806","0.60062","0.04997"
"0.60062","0.92328","8.31515","93.70800","0.00000","0.92328","0.60062","0.04997"
"0.60062","0.92316","8.31404","93.80800","0.00000","0.92316","0.60062","0.04997"
"0.60062","0.93217","8.39513","93.90800","0.00000","0.93217","0.60062","0.04997"
"0.60062","0.92193","8.30291","94.00800","0.00000","0.92193","0.60062","0.04997"
"0.60062","0.92636","8.34287","94.10800","0.00000","0.92636","0.60062","0.04997"
"0.60062","0.92595","8.33919","94.20800","0.00000","0.92595","0.60062","0.04997"
"0.60062","0.92271","8.31001","94.30800","0.00000","0.92271","0.60062","0.04997"
"0.60062","0.92335","8.31576","94.40800","0.00000","0.92335","0.60062","0.04997"
"0.60062","0.92837","8.36098","94.50800","0.00000","0.92837","0.60062","0.04997"
"0.60062","0.92575","8.33739","94.60800","0.00000","0.92575","0.60062","0.04997"
"0.60062","0.92599","8.33953","94.70800","0.00000","0.92599","0.60062","0.04997"
"0.60062","0.92222","8.30560","94.80800","0.00000","0.92222","0.60062","0.04997"
"0.60062","0.93027","8.37809","94.90800","0.00000","0.93027","0.60062","0.04997"
"0.60062","0.92639","8.34310","95.00800","0.00000","0.92639","0.60062","0.04997"
"0.60062","0.92956","8.37169","95.10800","0.00000","0.92956","0.60062","0.04997"
"0.60062","0.92932","8.36949","95.20800","0.00000","0.92932","0.60062","0.04997"
"0.60062","0.92958","8.37186","95.30800","0.00000","0.92958","0.60062","0.04997"
"0.60062","0.92170","8.30088","95.40800","0.00000","0.92170","0.60062","0.04997"
"0.60062","0.93343","8.40652","95.50800","0.00000","0.93343","0.60062","0.04997"
"0.60062","0.92735","8.35176","95.60800","0.00000","0.92735","0.60062","0.04997"
"0.60062","0.92788","8.35656","95.70800","0.00000","0.92788","0.60062","0.04997"
"0.60062","0.92415","8.32295","95.80800","0.00000","0.92415","0.60062","0.04997"
"0.60062","0.92143","8.29842","95.90800","0.00000","0.92143","0.60062","0.04997"
"0.60062","0.92543","8.33444","96.00800","0.00000","0.92543","0.60062","0.04997"
"0.60062","0.92987","8.37444","96.10800","0.00000","0.92987","0.60062","0.04997"
"0.60062","0.93248","8.39798","96.20800","0.00000","0.93248","0.60062","0.04997"
"0.60062","0.92826","8.35993","96.30800","0.00000","0.92826","0.60062","0.04997"
